id,o_id,runs,delivery,extra_type,extras,batsman,bowler,score,for,wicket_ball,inn_id,m_id,t_id,c1,c2,c3,dots,c4,c6,ball_color
1977,325,1,6.3,0,0,6,67,29,4,0,17,9,1,1,0,0,0,0,0,y
1978,325,6,6.4,0,0,7,67,35,4,0,17,9,1,0,0,0,0,0,1,y
1979,325,6,6.5,0,0,7,67,41,4,0,17,9,1,0,0,0,0,0,1,y
1980,325,4,6.6,0,0,7,67,45,4,0,17,9,1,0,0,0,0,1,0,y
1981,326,0,7.1,0,0,6,64,45,4,0,17,9,1,0,0,0,1,0,0,y
1982,326,1,7.2,0,0,6,64,46,4,0,17,9,1,1,0,0,0,0,0,y
1983,326,0,7.3,0,0,7,64,46,4,0,17,9,1,0,0,0,1,0,0,y
1984,326,0,7.4,0,0,7,64,46,5,1,17,9,1,0,0,0,1,0,0,y
1985,326,4,7.5,0,0,8,64,50,5,0,17,9,1,0,0,0,0,1,0,y
1986,326,0,7.6,0,0,8,64,50,5,0,17,9,1,0,0,0,1,0,0,y
1987,327,0,8.1,0,0,6,62,50,5,0,17,9,1,0,0,0,1,0,0,y
1988,327,1,8.2,0,0,6,62,51,5,0,17,9,1,1,0,0,0,0,0,y
1989,327,1,8.3,0,0,8,62,52,5,0,17,9,1,1,0,0,0,0,0,y
1990,327,1,8.4,0,0,6,62,53,5,0,17,9,1,1,0,0,0,0,0,y
1991,327,1,8.5,0,0,8,62,54,5,0,17,9,1,1,0,0,0,0,0,y
1992,327,6,8.6,0,0,6,62,60,5,0,17,9,1,0,0,0,0,0,1,y
1993,328,0,9.1,0,0,8,64,60,5,0,17,9,1,0,0,0,1,0,0,y
1994,328,0,9.2,0,0,8,64,60,5,0,17,9,1,0,0,0,1,0,0,y
1995,328,1,9.3,0,0,8,64,61,5,0,17,9,1,1,0,0,0,0,0,y
1996,328,0,9.4,0,0,6,64,61,5,0,17,9,1,0,0,0,1,0,0,y
1997,328,1,9.5,0,0,6,64,62,5,0,17,9,1,1,0,0,0,0,0,y
1998,328,1,9.6,0,0,8,64,63,5,0,17,9,1,1,0,0,0,0,0,y
1999,329,1,10.1,0,0,8,63,64,5,0,17,9,1,1,0,0,0,0,0,y
2000,329,1,10.2,0,0,6,63,65,5,0,17,9,1,1,0,0,0,0,0,y
2001,329,0,10.3,0,0,8,63,65,5,0,17,9,1,0,0,0,1,0,0,y
2002,329,4,10.4,0,0,8,63,69,5,0,17,9,1,0,0,0,0,1,0,y
2003,329,1,10.5,0,0,8,63,70,5,0,17,9,1,1,0,0,0,0,0,y
2004,329,1,10.6,0,0,6,63,71,5,0,17,9,1,1,0,0,0,0,0,y
2005,330,0,11.1,0,0,6,64,71,5,0,17,9,1,0,0,0,1,0,0,y
2006,330,1,11.2,0,0,6,64,72,5,0,17,9,1,1,0,0,0,0,0,y
2007,330,1,11.3,0,0,8,64,73,5,0,17,9,1,1,0,0,0,0,0,y
2008,330,1,11.4,0,0,6,64,74,5,0,17,9,1,1,0,0,0,0,0,y
2009,330,1,11.5,w,1,8,64,75,5,0,17,9,1,0,0,0,0,0,0,y
2010,330,6,11.5,0,0,8,64,81,5,0,17,9,1,0,0,0,0,0,1,y
2011,330,1,11.6,0,0,8,64,82,5,0,17,9,1,1,0,0,0,0,0,y
2012,331,1,12.1,0,0,8,66,83,5,0,17,9,1,1,0,0,0,0,0,y
2013,331,1,12.2,0,0,6,66,84,5,0,17,9,1,1,0,0,0,0,0,y
2014,331,6,12.3,0,0,8,66,90,5,0,17,9,1,0,0,0,0,0,1,y
2015,331,1,12.4,0,0,8,66,91,5,0,17,9,1,1,0,0,0,0,0,y
2016,331,1,12.5,0,0,6,66,92,5,0,17,9,1,1,0,0,0,0,0,y
2017,331,0,12.6,0,0,8,66,92,5,0,17,9,1,0,0,0,1,0,0,y
2018,332,1,13.1,0,0,6,67,93,5,0,17,9,1,1,0,0,0,0,0,y
2019,332,4,13.2,0,0,8,67,97,5,0,17,9,1,0,0,0,0,1,0,y
2020,332,0,13.3,0,0,8,67,97,6,1,17,9,1,0,0,0,1,0,0,y
2021,332,0,13.4,0,0,9,67,97,6,0,17,9,1,0,0,0,1,0,0,y
2022,332,0,13.5,0,0,9,67,97,6,0,17,9,1,0,0,0,1,0,0,y
2023,332,4,13.6,0,0,9,67,101,6,0,17,9,1,0,0,0,0,1,0,y
2024,333,0,14.1,0,0,6,64,101,6,0,17,9,1,0,0,0,1,0,0,y
2025,333,1,14.2,0,0,6,64,102,6,0,17,9,1,1,0,0,0,0,0,y
2026,333,4,14.3,0,0,9,64,106,6,0,17,9,1,0,0,0,0,1,0,y
2027,333,1,14.4,0,0,9,64,107,6,0,17,9,1,1,0,0,0,0,0,y
2028,333,1,14.5,0,0,6,64,108,6,0,17,9,1,1,0,0,0,0,0,y
2029,333,1,14.6,0,0,9,64,109,6,0,17,9,1,1,0,0,0,0,0,y
2030,334,1,15.1,0,0,9,63,110,6,0,17,9,1,1,0,0,0,0,0,y
2031,334,1,15.2,0,0,6,63,111,6,0,17,9,1,1,0,0,0,0,0,y
2032,334,4,15.3,0,0,9,63,115,6,0,17,9,1,0,0,0,0,1,0,y
2033,334,1,15.4,b,1,9,63,116,6,0,17,9,1,0,0,0,0,0,0,y
2034,334,1,15.5,0,0,9,63,117,6,0,17,9,1,1,0,0,0,0,0,y
2035,334,4,15.6,0,0,6,63,121,6,0,17,9,1,0,0,0,0,1,0,y
2036,335,0,16.1,0,0,9,67,121,6,0,17,9,1,0,0,0,1,0,0,y
2037,335,1,16.2,0,0,9,67,122,6,0,17,9,1,1,0,0,0,0,0,y
2038,335,1,16.3,0,0,6,67,123,6,0,17,9,1,1,0,0,0,0,0,y
2039,335,1,16.4,0,0,9,67,124,6,0,17,9,1,1,0,0,0,0,0,y
2040,335,1,16.5,0,0,6,67,125,6,0,17,9,1,1,0,0,0,0,0,y
2041,335,1,16.6,0,0,9,67,126,6,0,17,9,1,1,0,0,0,0,0,y
2042,336,1,17.1,0,0,9,65,127,6,0,17,9,1,1,0,0,0,0,0,y
2043,336,1,17.2,0,0,6,65,128,6,0,17,9,1,1,0,0,0,0,0,y
2044,336,0,17.3,0,0,9,65,128,6,0,17,9,1,0,0,0,1,0,0,y
2045,336,1,17.4,0,0,9,65,129,6,0,17,9,1,1,0,0,0,0,0,y
2046,336,4,17.5,0,0,6,65,133,6,0,17,9,1,0,0,0,0,1,0,y
2047,336,1,17.6,0,0,6,65,134,6,0,17,9,1,1,0,0,0,0,0,y
2048,337,1,18.1,0,0,6,67,135,6,0,17,9,1,1,0,0,0,0,0,y
2049,337,1,18.2,0,0,9,67,136,6,0,17,9,1,1,0,0,0,0,0,y
2050,337,2,18.3,0,0,6,67,138,6,0,17,9,1,0,1,0,0,0,0,y
2051,337,4,18.4,0,0,6,67,142,6,0,17,9,1,0,0,0,0,1,0,y
2052,337,0,18.5,0,0,6,67,142,6,0,17,9,1,0,0,0,1,0,0,y
2053,337,4,18.6,0,0,6,67,146,6,0,17,9,1,0,0,0,0,1,0,y
2054,338,6,19.1,0,0,9,63,152,6,0,17,9,1,0,0,0,0,0,1,y
2055,338,1,19.2,0,0,9,63,153,6,0,17,9,1,1,0,0,0,0,0,y
2056,338,6,19.3,0,0,6,63,159,6,0,17,9,1,0,0,0,0,0,1,y
2057,338,2,19.4,0,0,6,63,161,6,0,17,9,1,0,1,0,0,0,0,y
2058,338,4,19.5,0,0,6,63,165,6,0,17,9,1,0,0,0,0,1,0,y
2059,338,1,19.6,0,0,6,63,166,6,0,17,9,1,1,0,0,0,0,0,y
2060,339,0,0.1,0,0,56,14,0,0,0,18,9,1,0,0,0,1,0,0,y
2061,339,0,0.2,0,0,56,14,0,0,0,18,9,1,0,0,0,1,0,0,y
2062,339,0,0.3,0,0,56,14,0,0,0,18,9,1,0,0,0,1,0,0,y
2063,339,0,0.4,0,0,56,14,0,0,0,18,9,1,0,0,0,1,0,0,y
2064,339,0,0.5,0,0,56,14,0,1,1,18,9,1,0,0,0,1,0,0,y
2065,339,0,0.6,0,0,58,14,0,1,0,18,9,1,0,0,0,1,0,0,y
2066,340,0,1.1,0,0,69,12,0,1,0,18,9,1,0,0,0,1,0,0,y
2067,340,0,1.2,0,0,69,12,0,1,0,18,9,1,0,0,0,1,0,0,y
2068,340,6,1.3,0,0,69,12,6,1,0,18,9,1,0,0,0,0,0,1,y
2069,340,6,1.4,0,0,69,12,12,1,0,18,9,1,0,0,0,0,0,1,y
2070,340,1,1.5,0,0,69,12,13,1,0,18,9,1,1,0,0,0,0,0,y
2071,340,1,1.6,0,0,58,12,14,1,0,18,9,1,1,0,0,0,0,0,y
2072,341,0,2.1,0,0,58,14,14,1,0,18,9,1,0,0,0,1,0,0,y
2073,341,1,2.2,0,0,58,14,15,1,0,18,9,1,1,0,0,0,0,0,y
2074,341,0,2.3,0,0,69,14,15,1,0,18,9,1,0,0,0,1,0,0,y
2075,341,1,2.4,0,0,69,14,16,1,0,18,9,1,1,0,0,0,0,0,y
2076,341,4,2.5,0,0,58,14,20,1,0,18,9,1,0,0,0,0,1,0,y
2077,341,0,2.6,0,0,58,14,20,2,1,18,9,1,0,0,0,1,0,0,y
2078,342,0,3.1,0,0,69,12,20,3,1,18,9,1,0,0,0,1,0,0,y
2079,342,4,3.2,0,0,60,12,24,3,0,18,9,1,0,0,0,0,1,0,y
2080,342,0,3.3,0,0,60,12,24,3,0,18,9,1,0,0,0,1,0,0,y
2081,342,0,3.4,0,0,60,12,24,3,0,18,9,1,0,0,0,1,0,0,y
2082,342,0,3.5,0,0,60,12,24,3,0,18,9,1,0,0,0,1,0,0,y
2083,342,1,3.6,0,0,60,12,25,3,0,18,9,1,1,0,0,0,0,0,y
2084,343,0,4.1,0,0,60,14,25,3,0,18,9,1,0,0,0,1,0,0,y
2085,343,0,4.2,0,0,60,14,25,3,0,18,9,1,0,0,0,1,0,0,y
2086,343,1,4.3,0,0,60,14,26,3,0,18,9,1,1,0,0,0,0,0,y
2087,343,0,4.4,0,0,59,14,26,3,0,18,9,1,0,0,0,1,0,0,y
2088,343,0,4.5,0,0,59,14,26,3,0,18,9,1,0,0,0,1,0,0,y
2089,343,1,4.6,0,0,59,14,27,3,0,18,9,1,1,0,0,0,0,0,y
2090,344,1,5.1,0,0,59,6,28,3,0,18,9,1,1,0,0,0,0,0,y
2091,344,0,5.2,0,0,60,6,28,3,0,18,9,1,0,0,0,1,0,0,y
2092,344,0,5.3,0,0,60,6,28,4,1,18,9,1,0,0,0,1,0,0,y
2093,344,0,5.4,0,0,62,6,28,5,1,18,9,1,0,0,0,1,0,0,y
2094,344,0,5.5,0,0,63,6,28,5,0,18,9,1,0,0,0,1,0,0,y
2095,344,1,5.6,0,0,63,6,29,5,0,18,9,1,1,0,0,0,0,0,y
2096,345,0,6.1,0,0,63,9,29,5,0,18,9,1,0,0,0,1,0,0,y
2097,345,1,6.2,0,0,63,9,30,5,0,18,9,1,1,0,0,0,0,0,y
2098,345,1,6.3,0,0,59,9,31,5,0,18,9,1,1,0,0,0,0,0,y
2099,345,0,6.4,0,0,63,9,31,5,0,18,9,1,0,0,0,1,0,0,y
2100,345,0,6.5,0,0,63,9,31,6,1,18,9,1,0,0,0,1,0,0,y
2101,345,0,6.6,0,0,64,9,31,6,0,18,9,1,0,0,0,1,0,0,y
2102,346,6,7.1,0,0,59,6,37,6,0,18,9,1,0,0,0,0,0,1,y
2103,346,0,7.2,0,0,59,6,37,6,0,18,9,1,0,0,0,1,0,0,y
2104,346,1,7.3,0,0,59,6,38,6,0,18,9,1,1,0,0,0,0,0,y
2105,346,6,7.4,0,0,64,6,44,6,0,18,9,1,0,0,0,0,0,1,y
2106,346,1,7.5,0,0,64,6,45,6,0,18,9,1,1,0,0,0,0,0,y
2107,346,0,7.6,0,0,59,6,45,6,0,18,9,1,0,0,0,1,0,0,y
2108,347,1,8.1,0,0,64,9,46,6,0,18,9,1,1,0,0,0,0,0,y
2109,347,1,8.2,0,0,59,9,47,6,0,18,9,1,1,0,0,0,0,0,y
2110,347,0,8.3,0,0,64,9,47,6,0,18,9,1,0,0,0,1,0,0,y
2111,347,1,8.4,0,0,64,9,48,6,0,18,9,1,1,0,0,0,0,0,y
2112,347,1,8.5,0,0,59,9,49,6,0,18,9,1,1,0,0,0,0,0,y
2113,347,1,8.6,0,0,64,9,50,6,0,18,9,1,1,0,0,0,0,0,y
2114,348,0,9.1,0,0,64,13,50,6,0,18,9,1,0,0,0,1,0,0,y
2115,348,1,9.2,0,0,64,13,51,6,0,18,9,1,1,0,0,0,0,0,y
2116,348,1,9.3,0,0,59,13,52,6,0,18,9,1,1,0,0,0,0,0,y
2117,348,4,9.4,0,0,64,13,56,6,0,18,9,1,0,0,0,0,1,0,y
2118,348,1,9.5,0,0,64,13,57,6,0,18,9,1,1,0,0,0,0,0,y
2119,348,4,9.6,0,0,59,13,61,6,0,18,9,1,0,0,0,0,1,0,y
2120,349,0,10.1,0,0,64,9,61,6,0,18,9,1,0,0,0,1,0,0,y
2121,349,0,10.2,0,0,64,9,61,6,0,18,9,1,0,0,0,1,0,0,y
2122,349,6,10.3,0,0,64,9,67,6,0,18,9,1,0,0,0,0,0,1,y
2123,349,1,10.4,0,0,64,9,68,6,0,18,9,1,1,0,0,0,0,0,y
2124,349,1,10.5,0,0,59,9,69,6,0,18,9,1,1,0,0,0,0,0,y
2125,349,1,10.6,0,0,64,9,70,6,0,18,9,1,1,0,0,0,0,0,y
2126,350,1,11.1,0,0,64,12,71,6,0,18,9,1,1,0,0,0,0,0,y
2127,350,0,11.2,0,0,59,12,71,6,0,18,9,1,0,0,0,1,0,0,y
2128,350,0,11.3,0,0,59,12,71,6,0,18,9,1,0,0,0,1,0,0,y
2129,350,0,11.4,0,0,59,12,71,6,0,18,9,1,0,0,0,1,0,0,y
2130,350,0,11.5,0,0,59,12,71,6,0,18,9,1,0,0,0,1,0,0,y
2131,350,1,11.6,0,0,59,12,72,6,0,18,9,1,1,0,0,0,0,0,y
2132,351,4,12.1,0,0,59,13,76,6,0,18,9,1,0,0,0,0,1,0,y
2133,351,1,12.2,0,0,59,13,77,6,0,18,9,1,1,0,0,0,0,0,y
2134,351,0,12.3,0,0,64,13,77,6,0,18,9,1,0,0,0,1,0,0,y
2135,351,4,12.4,0,0,64,13,81,6,0,18,9,1,0,0,0,0,1,0,y
2136,351,0,12.5,0,0,64,13,81,6,0,18,9,1,0,0,0,1,0,0,y
2137,351,4,12.6,0,0,64,13,85,6,0,18,9,1,0,0,0,0,1,0,y
2138,352,1,13.1,0,0,59,6,86,6,0,18,9,1,1,0,0,0,0,0,y
2139,352,1,13.2,0,0,64,6,87,6,0,18,9,1,1,0,0,0,0,0,y
2140,352,4,13.3,0,0,59,6,91,6,0,18,9,1,0,0,0,0,1,0,y
2141,352,1,13.4,0,0,59,6,92,6,0,18,9,1,1,0,0,0,0,0,y
2142,352,0,13.5,0,0,64,6,92,6,0,18,9,1,0,0,0,1,0,0,y
2143,352,1,13.6,0,0,64,6,93,6,0,18,9,1,1,0,0,0,0,0,y
2144,353,1,14.1,0,0,64,9,94,6,0,18,9,1,1,0,0,0,0,0,y
2145,353,1,14.2,0,0,59,9,95,6,0,18,9,1,1,0,0,0,0,0,y
2146,353,0,14.3,0,0,64,9,95,7,1,18,9,1,0,0,0,1,0,0,y
2147,353,0,14.4,0,0,66,9,95,7,0,18,9,1,0,0,0,1,0,0,y
2148,353,0,14.5,0,0,66,9,95,7,0,18,9,1,0,0,0,1,0,0,y
2149,353,0,14.6,0,0,66,9,95,7,0,18,9,1,0,0,0,1,0,0,y
2150,354,1,15.1,0,0,59,13,96,7,0,18,9,1,1,0,0,0,0,0,y
2151,354,1,15.2,0,0,66,13,97,7,0,18,9,1,1,0,0,0,0,0,y
2152,354,0,15.3,0,0,59,13,97,7,0,18,9,1,0,0,0,1,0,0,y
2153,354,1,15.4,w,1,59,13,98,7,0,18,9,1,0,0,0,0,0,0,y
2154,354,1,15.4,0,0,59,13,99,7,0,18,9,1,1,0,0,0,0,0,y
2155,354,0,15.5,0,0,66,13,99,7,0,18,9,1,0,0,0,1,0,0,y
2156,354,1,15.6,0,0,66,13,100,7,0,18,9,1,1,0,0,0,0,0,y
2157,355,4,16.1,0,0,66,14,104,7,0,18,9,1,0,0,0,0,1,0,y
2158,355,4,16.2,0,0,66,14,108,7,0,18,9,1,0,0,0,0,1,0,y
2159,355,0,16.3,0,0,66,14,108,7,0,18,9,1,0,0,0,1,0,0,y
2160,355,1,16.4,0,0,66,14,109,7,0,18,9,1,1,0,0,0,0,0,y
2161,355,0,16.5,0,0,59,14,109,7,0,18,9,1,0,0,0,1,0,0,y
2162,355,4,16.6,0,0,59,14,113,7,0,18,9,1,0,0,0,0,1,0,y
2163,356,1,17.1,0,0,66,13,114,7,0,18,9,1,1,0,0,0,0,0,y
2164,356,1,17.2,0,0,59,13,115,7,0,18,9,1,1,0,0,0,0,0,y
2165,356,0,17.3,0,0,66,13,115,8,1,18,9,1,0,0,0,1,0,0,y
2166,356,1,17.4,0,0,65,13,116,8,0,18,9,1,1,0,0,0,0,0,y
2167,356,1,17.5,0,0,65,13,117,8,0,18,9,1,1,0,0,0,0,0,y
2168,356,1,17.6,0,0,59,13,118,8,0,18,9,1,1,0,0,0,0,0,y
2169,357,0,18.1,0,0,59,12,118,8,0,18,9,1,0,0,0,1,0,0,y
2170,357,6,18.2,0,0,59,12,124,8,0,18,9,1,0,0,0,0,0,1,y
2171,357,1,18.3,0,0,59,12,125,8,0,18,9,1,1,0,0,0,0,0,y
2172,357,1,18.4,0,0,65,12,126,8,0,18,9,1,1,0,0,0,0,0,y
2173,357,1,18.5,0,0,59,12,127,8,0,18,9,1,1,0,0,0,0,0,y
2174,357,1,18.6,0,0,65,12,128,8,0,18,9,1,1,0,0,0,0,0,y
2175,358,0,19.1,0,0,65,6,128,8,0,18,9,1,0,0,0,1,0,0,y
2176,358,0,19.2,0,0,65,6,128,8,0,18,9,1,0,0,0,1,0,0,y
2177,358,1,19.3,0,0,65,6,129,8,0,18,9,1,1,0,0,0,0,0,y
2178,358,1,19.4,0,0,59,6,130,8,0,18,9,1,1,0,0,0,0,0,y
2179,358,0,19.5,0,0,65,6,130,9,1,18,9,1,0,0,0,1,0,0,y
2180,358,0,19.6,0,0,67,6,130,9,0,18,9,1,0,0,0,1,0,0,y
2181,359,0,0.1,0,0,43,78,0,0,0,19,10,1,0,0,0,1,0,0,y
2182,359,1,0.2,0,0,43,78,1,0,0,19,10,1,1,0,0,0,0,0,y
2183,359,2,0.3,0,0,44,78,3,0,0,19,10,1,0,1,0,0,0,0,y
2184,359,0,0.4,0,0,44,78,3,0,0,19,10,1,0,0,0,1,0,0,y
2185,359,4,0.5,0,0,44,78,7,0,0,19,10,1,0,0,0,0,1,0,y
2186,359,0,0.6,0,0,44,78,7,0,0,19,10,1,0,0,0,1,0,0,y
2187,360,1,1.1,0,0,43,81,8,0,0,19,10,1,1,0,0,0,0,0,g
2188,360,1,1.2,0,0,44,81,9,0,0,19,10,1,1,0,0,0,0,0,g
2189,360,1,1.3,0,0,43,81,10,0,0,19,10,1,1,0,0,0,0,0,g
2190,360,1,1.4,0,0,44,81,11,0,0,19,10,1,1,0,0,0,0,0,g
2191,360,1,1.5,0,0,43,81,12,0,0,19,10,1,1,0,0,0,0,0,g
2192,360,1,1.6,0,0,44,81,13,0,0,19,10,1,1,0,0,0,0,0,g
2193,361,0,2.1,0,0,44,78,13,0,0,19,10,1,0,0,0,1,0,0,y
2194,361,4,2.2,0,0,44,78,17,0,0,19,10,1,0,0,0,0,1,0,y
2195,361,1,2.3,0,0,44,78,18,0,0,19,10,1,1,0,0,0,0,0,y
2196,361,4,2.4,0,0,43,78,22,0,0,19,10,1,0,0,0,0,1,0,y
2197,361,1,2.5,0,0,43,78,23,0,0,19,10,1,1,0,0,0,0,0,y
2198,361,0,2.6,0,0,44,78,23,0,0,19,10,1,0,0,0,1,0,0,y
2199,362,0,3.1,0,0,43,81,23,0,0,19,10,1,0,0,0,1,0,0,g
2200,362,1,3.2,0,0,43,81,24,0,0,19,10,1,1,0,0,0,0,0,g
2201,362,0,3.3,0,0,44,81,24,0,0,19,10,1,0,0,0,1,0,0,g
2202,362,6,3.4,0,0,44,81,30,0,0,19,10,1,0,0,0,0,0,1,g
2203,362,6,3.5,0,0,44,81,36,0,0,19,10,1,0,0,0,0,0,1,g
2204,362,4,3.6,0,0,44,81,40,0,0,19,10,1,0,0,0,0,1,0,g
2205,363,1,4.1,0,0,43,76,41,0,0,19,10,1,1,0,0,0,0,0,y
2206,363,6,4.2,0,0,44,76,47,0,0,19,10,1,0,0,0,0,0,1,y
2207,363,0,4.3,0,0,44,76,47,0,0,19,10,1,0,0,0,1,0,0,y
2208,363,1,4.4,0,0,44,76,48,0,0,19,10,1,1,0,0,0,0,0,y
2209,363,4,4.5,0,0,43,76,52,0,0,19,10,1,0,0,0,0,1,0,y
2210,363,0,4.6,0,0,43,76,52,0,0,19,10,1,0,0,0,1,0,0,y
2211,364,0,5.1,0,0,44,80,52,0,0,19,10,1,0,0,0,1,0,0,g
2212,364,1,5.2,0,0,44,80,53,0,0,19,10,1,1,0,0,0,0,0,g
2213,364,1,5.3,0,0,43,80,54,0,0,19,10,1,1,0,0,0,0,0,g
2214,364,0,5.4,0,0,44,80,54,0,0,19,10,1,0,0,0,1,0,0,g
2215,364,1,5.5,0,0,44,80,55,0,0,19,10,1,1,0,0,0,0,0,g
2216,364,1,5.6,w,1,43,80,56,0,0,19,10,1,0,0,0,0,0,0,g
2217,364,4,5.6,0,0,43,80,60,0,0,19,10,1,0,0,0,0,1,0,g
2218,365,0,6.1,0,0,44,75,60,0,0,19,10,1,0,0,0,1,0,0,y
2219,365,0,6.2,0,0,44,75,60,0,0,19,10,1,0,0,0,1,0,0,y
2220,365,1,6.3,0,0,44,75,61,0,0,19,10,1,1,0,0,0,0,0,y
2221,365,0,6.4,0,0,43,75,61,0,0,19,10,1,0,0,0,1,0,0,y
2222,365,1,6.5,0,0,43,75,62,0,0,19,10,1,1,0,0,0,0,0,y
2223,365,1,6.6,0,0,44,75,63,0,0,19,10,1,1,0,0,0,0,0,y
2224,366,0,7.1,0,0,44,80,63,0,0,19,10,1,0,0,0,1,0,0,g
2225,366,1,7.2,0,0,44,80,64,0,0,19,10,1,1,0,0,0,0,0,g
2226,366,1,7.3,0,0,43,80,65,0,0,19,10,1,1,0,0,0,0,0,g
2227,366,1,7.4,0,0,44,80,66,0,0,19,10,1,1,0,0,0,0,0,g
2228,366,1,7.5,0,0,43,80,67,0,0,19,10,1,1,0,0,0,0,0,g
2229,366,0,7.6,0,0,44,80,67,0,0,19,10,1,0,0,0,1,0,0,g
2230,367,0,8.1,0,0,43,75,67,0,0,19,10,1,0,0,0,1,0,0,y
2231,367,6,8.2,0,0,43,75,73,0,0,19,10,1,0,0,0,0,0,1,y
2232,367,1,8.3,0,0,43,75,74,0,0,19,10,1,1,0,0,0,0,0,y
2233,367,4,8.4,0,0,44,75,78,0,0,19,10,1,0,0,0,0,1,0,y
2234,367,1,8.5,0,0,44,75,79,0,0,19,10,1,1,0,0,0,0,0,y
2235,367,4,8.6,0,0,43,75,83,0,0,19,10,1,0,0,0,0,1,0,y
2236,368,4,9.1,0,0,44,80,87,0,0,19,10,1,0,0,0,0,1,0,g
2237,368,1,9.2,0,0,44,80,88,0,0,19,10,1,1,0,0,0,0,0,g
2238,368,1,9.3,0,0,43,80,89,0,0,19,10,1,1,0,0,0,0,0,g
2239,368,6,9.4,0,0,44,80,95,0,0,19,10,1,0,0,0,0,0,1,g
2240,368,1,9.5,0,0,44,80,96,0,0,19,10,1,1,0,0,0,0,0,g
2241,368,1,9.6,0,0,43,80,97,0,0,19,10,1,1,0,0,0,0,0,g
2242,369,4,10.1,0,0,43,77,101,0,0,19,10,1,0,0,0,0,1,0,y
2243,369,1,10.2,0,0,43,77,102,0,0,19,10,1,1,0,0,0,0,0,y
2244,369,1,10.3,w,1,44,77,103,0,0,19,10,1,0,0,0,0,0,0,y
2245,369,4,10.3,0,0,44,77,107,0,0,19,10,1,0,0,0,0,1,0,y
2246,369,1,10.4,0,0,44,77,108,0,0,19,10,1,1,0,0,0,0,0,y
2247,369,0,10.5,0,0,43,77,108,0,0,19,10,1,0,0,0,1,0,0,y
2248,369,1,10.6,0,0,43,77,109,0,0,19,10,1,1,0,0,0,0,0,y
2249,370,0,11.1,0,0,43,76,109,0,0,19,10,1,0,0,0,1,0,0,g
2250,370,1,11.2,0,0,43,76,110,0,0,19,10,1,1,0,0,0,0,0,g
2251,370,0,11.3,0,0,44,76,110,0,0,19,10,1,0,0,0,1,0,0,g
2252,370,1,11.4,0,0,44,76,111,0,0,19,10,1,1,0,0,0,0,0,g
2253,370,1,11.5,0,0,43,76,112,0,0,19,10,1,1,0,0,0,0,0,g
2254,370,0,11.6,0,0,44,76,112,0,0,19,10,1,0,0,0,1,0,0,g
2255,371,6,12.1,0,0,43,80,118,0,0,19,10,1,0,0,0,0,0,1,y
2256,371,0,12.2,0,0,43,80,118,0,0,19,10,1,0,0,0,1,0,0,y
2257,371,0,12.3,0,0,43,80,118,1,1,19,10,1,0,0,0,1,0,0,y
2258,371,1,12.4,0,0,45,80,119,1,0,19,10,1,1,0,0,0,0,0,y
2259,371,1,12.5,0,0,44,80,120,1,0,19,10,1,1,0,0,0,0,0,y
2260,371,1,12.6,0,0,45,80,121,1,0,19,10,1,1,0,0,0,0,0,y
2261,372,6,13.1,0,0,45,76,127,1,0,19,10,1,0,0,0,0,0,1,g
2262,372,0,13.2,0,0,45,76,127,1,0,19,10,1,0,0,0,1,0,0,g
2263,372,4,13.3,0,0,45,76,131,1,0,19,10,1,0,0,0,0,1,0,g
2264,372,1,13.4,0,0,45,76,132,1,0,19,10,1,1,0,0,0,0,0,g
2265,372,1,13.5,0,0,44,76,133,1,0,19,10,1,1,0,0,0,0,0,g
2266,372,1,13.6,0,0,45,76,134,1,0,19,10,1,1,0,0,0,0,0,g
2267,373,2,14.1,0,0,45,77,136,1,0,19,10,1,0,1,0,0,0,0,y
2268,373,1,14.2,0,0,45,77,137,1,0,19,10,1,1,0,0,0,0,0,y
2269,373,1,14.3,0,0,44,77,138,1,0,19,10,1,1,0,0,0,0,0,y
2270,373,1,14.4,0,0,45,77,139,1,0,19,10,1,1,0,0,0,0,0,y
2271,373,1,14.5,0,0,44,77,140,1,0,19,10,1,1,0,0,0,0,0,y
2272,373,0,14.6,0,0,45,77,140,1,0,19,10,1,0,0,0,1,0,0,y
2273,374,1,15.1,0,0,44,81,141,1,0,19,10,1,1,0,0,0,0,0,g
2274,374,4,15.2,0,0,45,81,145,1,0,19,10,1,0,0,0,0,1,0,g
2275,374,4,15.3,0,0,45,81,149,1,0,19,10,1,0,0,0,0,1,0,g
2276,374,4,15.4,0,0,45,81,153,1,0,19,10,1,0,0,0,0,1,0,g
2277,374,6,15.5,0,0,45,81,159,1,0,19,10,1,0,0,0,0,0,1,g
2278,374,1,15.6,0,0,45,81,160,1,0,19,10,1,1,0,0,0,0,0,g
2279,375,4,16.1,0,0,45,78,164,1,0,19,10,1,0,0,0,0,1,0,y
2280,375,4,16.2,0,0,45,78,168,1,0,19,10,1,0,0,0,0,1,0,y
2281,375,0,16.3,0,0,45,78,168,1,0,19,10,1,0,0,0,1,0,0,y
2282,375,4,16.4,0,0,45,78,172,1,0,19,10,1,0,0,0,0,1,0,y
2283,375,4,16.5,0,0,45,78,176,1,0,19,10,1,0,0,0,0,1,0,y
2284,375,4,16.6,0,0,45,78,180,1,0,19,10,1,0,0,0,0,1,0,y
2285,376,1,17.1,0,0,44,76,181,1,0,19,10,1,1,0,0,0,0,0,g
